,RPA nodes x,RPA nodes y,RPA nodes z
9279,122.028,52.5573006,99.7518997
9280,124.468002,52.0503006,99.033699
9281,123.471001,53.0747986,99.9977036
9282,126.419998,50.0792007,96.9084015
9283,125.444,51.0558014,97.9926987
9284,127.783997,50.7103004,97.0115967
9285,126.807999,51.6651993,98.1532974
9286,125.834999,52.6380005,99.2333984
9287,124.852997,53.6475983,100.217003
9288,127.169998,53.2854996,99.3571014
9289,126.165001,54.2899017,100.339996
9290,83.3911972,56.3987007,96.2834015
9291,82.7273026,57.5772018,96.6106033
9292,82.6940002,58.6638985,97.0229034
9293,82.1575012,60.0241013,97.3996964
9294,84.5361023,55.7728996,96.2817001
9295,83.6832962,57.1660995,96.6508026
9296,85.7664032,55.1761017,96.321701
9297,84.8703995,56.5928001,96.6837997
9298,83.9805984,58.0177994,97.0542984
9299,83.165802,59.4225998,97.4073029
9300,85.2302017,57.4561996,97.1280975
9301,84.357399,58.8586006,97.4686966
9302,82.3804016,60.7582016,97.6948013
9303,81.7179031,61.9155006,97.8930969
9304,81.6569977,63.0938988,98.1731033
9305,81.0551987,64.5383987,98.3281021
9306,83.5118027,60.2458,97.7769012
9307,82.6706009,61.6105003,98.0261002
9308,84.7312012,59.7435989,97.8930969
9309,83.8592987,61.1323013,98.1596985
9310,82.9489975,62.5638008,98.3430023
9311,82.0550995,64.0463028,98.4511032
9312,84.2173004,62.0705986,98.5236969
9313,83.2977982,63.5069008,98.626297
9314,87.0313034,54.6582985,96.4085007
9315,86.1211014,56.0593987,96.7693024
9316,88.3740005,54.2184982,96.5302963
9317,87.4151001,55.5965996,96.8927002
9318,86.5007019,56.9752007,97.2606964
9319,85.6093979,58.360199,97.596199
9320,87.8554001,56.5660019,97.4459
9321,86.9085999,57.9305992,97.7725983
9322,89.7248993,53.8660011,96.6679001
9323,88.7897034,55.2173996,97.0599976
9324,91.0311966,53.5685997,96.8379974
9325,90.1131973,54.9179001,97.2410965
9326,89.2160034,56.2448006,97.6493988
9327,88.2947006,57.5830002,98.004303
9328,90.5175018,55.9852982,97.8600998
9329,89.6235962,57.3160019,98.2450027
9330,85.9963989,59.3031998,98.0642014
9331,85.115303,60.6759987,98.3335037
9332,87.3536987,58.9301987,98.2940979
9333,86.4156036,60.2820015,98.5460968
9334,85.5001984,61.6523018,98.7410965
9335,84.5819016,63.0477982,98.8479004
9336,86.8610001,61.3107986,99.0030975
9337,85.8912964,62.6755981,99.0960999
9338,88.717598,58.6439018,98.5505981
9339,87.8029022,59.9710007,98.8164978
9340,90.0206985,58.4160004,98.8141022
9341,89.132103,59.737999,99.1026993
9342,88.2194977,61.0633011,99.2870026
9343,87.2733994,62.4012985,99.384201
9344,89.5173035,60.8707008,99.5845032
9345,88.5867996,62.2116013,99.6753006
9346,81.0678024,65.6369019,98.5054016
9347,80.7250977,66.7085037,98.5823975
9348,80.5755997,67.696701,98.6603012
9349,79.9708023,69.0744019,98.6621017
9350,82.3764038,64.9716034,98.6738968
9351,81.5384979,66.3576965,98.6951981
9352,83.6554031,64.4615021,98.8852997
9353,82.7409973,65.8759003,98.8896027
9354,81.8253021,67.2817001,98.8591003
9355,80.9358978,68.7136002,98.8018036
9356,83.0923996,66.8439026,99.0980988
9357,82.1636963,68.2612,99.0147018
9358,79.9383011,70.2794037,98.6950989
9359,79.3899994,71.6897964,98.6057968
9360,79.6025009,72.4820023,98.606102
9361,78.9374008,73.6269989,98.4553986
9362,81.2417984,69.7129974,98.8985977
9363,80.4046021,71.1424026,98.766098
9364,82.5111008,69.2646027,99.141098
9365,81.6080017,70.6679001,98.9803009
9366,80.7397995,72.0469971,98.8048019
9367,79.884201,73.3878021,98.6127014
9368,81.9606018,71.6529007,99.0472031
9369,81.0673981,73.0085983,98.8395996
9370,84.9461975,64.0580978,99.1395035
9371,84.0193024,65.4484024,99.1424026
9372,86.3090973,63.7459984,99.4299011
9373,85.3320007,65.1047974,99.427597
9374,84.3824997,66.4778976,99.3832016
9375,83.4452972,67.8646011,99.286499
9376,85.75,66.1978989,99.7097015
9377,84.7558975,67.552803,99.5934982
9378,87.6560974,63.5397987,99.7253036
9379,86.7160034,64.8641968,99.75
9380,88.9316025,63.3914986,100.015999
9381,88.0221024,64.7117004,100.064003
9382,87.096199,66.0270004,100.040001
9383,86.1362991,67.3499985,99.9364014
9384,88.3666,65.9136963,100.359001
9385,87.433197,67.2361984,100.265999
9386,83.7931976,68.9240036,99.4290009
9387,82.865303,70.2934036,99.2438965
9388,85.1489029,68.6798019,99.7577972
9389,84.1559982,70.0180969,99.5399017
9390,83.2170029,71.3543015,99.3267975
9391,82.3103027,72.6846008,99.1080017
9392,84.5519028,71.1540985,99.6416016
9393,83.5833969,72.4542999,99.3974991
9394,86.4798965,68.5533981,100.086998
9395,85.5158997,69.8600006,99.8699036
9396,87.7303009,68.4833984,100.403
9397,86.7891998,69.7935028,100.185997
9398,85.8591995,71.0754013,99.9521027
9399,84.9235001,72.3411026,99.7093964
9400,87.0808029,71.0538025,100.245003
9401,86.1681976,72.324501,99.995903
9402,92.3537979,53.2756996,97.0189972
9403,91.4135971,54.6469002,97.421402
9404,93.7902985,52.9902,97.2478027
9405,92.7365036,54.3772011,97.5996017
9406,91.8143005,55.7380981,98.0453033
9407,90.9173965,57.0806999,98.4673004
9408,93.2136993,55.5052986,98.2468033
9409,92.217598,56.8532982,98.6578979
9410,95.264801,52.7219009,97.4826965
9411,94.2510986,54.137001,97.8606033
9412,96.6807022,52.449501,97.5792007
9413,95.6719971,53.8664017,98.0662994
9414,94.6660995,55.2793007,98.4775009
9415,93.7049026,56.662899,98.9002991
9416,96.0893021,55.0236015,98.6461029
9417,95.0914001,56.4367981,99.0842972
9418,91.3103027,58.2024994,99.0423965
9419,90.4241028,59.5341988,99.3749008
9420,92.6928024,58.0105019,99.2646027
9421,91.7164993,59.3390007,99.6098022
9422,90.8026962,60.6875992,99.8592987
9423,89.8598022,62.0489006,99.9560013
9424,92.1865997,60.5234985,100.136002
9425,91.1371994,61.8883018,100.218002
9426,94.123497,57.8266983,99.4901962
9427,93.197197,59.1842003,99.8768005
9428,95.5182037,57.6088982,99.6516037
9429,94.5627975,58.9939003,100.066002
9430,93.6199036,60.3653984,100.408997
9431,92.626503,61.7602997,100.537003
9432,95.0061035,60.1722984,100.602997
9433,94.0011978,61.5861015,100.793999
9434,98.0884018,52.2022018,97.5500031
9435,97.1111984,53.5988007,98.1707001
9436,99.4506989,52.0009995,97.5335999
9437,98.516098,53.365799,98.2354965
9438,97.5289001,54.7725983,98.7481995
9439,96.5166016,56.1960983,99.2169037
9440,98.9330978,54.5573997,98.8741989
9441,97.9287033,55.9721985,99.353302
9442,100.876999,51.8148994,97.4972
9443,99.9236984,53.1652985,98.2768021
9444,102.477997,51.6390991,97.5338974
9445,101.390999,52.9840012,98.2882996
9446,100.389,54.3613014,98.9583969
9447,99.350502,55.7719002,99.479599
9448,101.999001,54.178299,99.0950012
9449,100.831001,55.5892982,99.5787964
9450,96.9431,57.3819008,99.7819977
9451,95.9679031,58.7825012,100.212997
9452,98.3504028,57.1762009,99.9642029
9453,97.3778992,58.5728989,100.394997
9454,96.4180984,59.9673004,100.761002
9455,95.4126968,61.3871002,101.009003
9456,97.8242035,59.7720985,100.986
9457,96.8252029,61.1879005,101.245003
9458,99.8003998,56.9911003,100.092003
9459,98.8123016,58.3727989,100.601997
9460,101.388,56.8209991,100.253998
9461,100.293999,58.1944008,100.760002
9462,99.2938004,59.5803986,101.209
9463,98.2575989,60.9962997,101.495003
9464,100.898003,59.398201,101.480003
9465,99.7470016,60.8172989,101.722
9466,90.1867981,63.2550011,100.278
9467,89.2786026,64.5891037,100.353996
9468,91.547699,63.1329994,100.551003
9469,90.5320969,64.4694977,100.617996
9470,89.6106033,65.8119965,100.648003
9471,88.6752014,67.1531982,100.570999
9472,90.9628983,65.7245026,100.948997
9473,89.9120026,67.0702972,100.850998
9474,92.9718018,63.0078011,100.838997
9475,92.0066986,64.3822021,100.936996
9476,94.3543015,62.8364983,101.074997
9477,93.3591003,64.2434998,101.191002
9478,92.3814011,65.6302032,101.259003
9479,91.3832016,67.0167007,101.194
9480,93.7517014,65.4865036,101.514999
9481,92.7286987,66.9048004,101.477997
9482,88.9516983,68.4237976,100.693001
9483,88.0061035,69.7539978,100.480003
9484,90.2872009,68.375,101.002998
9485,89.2149963,69.714798,100.754997
9486,88.2687988,71.0419006,100.510002
9487,87.3491974,72.3358002,100.253998
9488,89.5723038,71.0409012,100.795998
9489,88.5189972,72.346199,100.491997
9490,91.6990967,68.3126984,101.333
9491,90.6733017,69.7013016,101.099998
9492,93.0618973,68.1936035,101.620003
9493,91.9983978,69.6241989,101.383003
9494,90.9550018,71.0239029,101.095001
9495,89.9490967,72.3799973,100.803001
9496,92.2813034,70.9469986,101.347
9497,91.2436981,72.3436966,101.059998
9498,95.7698975,62.6432991,101.292999
9499,94.7508011,64.0738983,101.411003
9500,97.1863022,62.4516983,101.584
9501,96.1495972,63.8953018,101.662003
9502,95.152298,65.3170013,101.751999
9503,94.1158981,66.7553024,101.738998
9504,96.5562973,65.1430969,102.055
9505,95.5167999,66.5884018,102.038002
9506,98.656601,62.2653008,101.858002
9507,97.5738983,63.716301,101.939003
9508,100.244003,62.0909996,102.160004
9509,99.055397,63.5465012,102.198997
9510,98.0127029,64.9714966,102.346001
9511,96.9520035,66.4100037,102.385002
9512,99.3839035,64.9269028,102.236
9513,98.2416,66.3620987,102.268997
9514,94.4567032,68.0421982,101.894997
9515,93.3608017,69.507103,101.639
9516,95.8551025,67.8820038,102.227997
9517,94.7305984,69.3712006,101.914001
9518,93.6380005,70.8331985,101.586998
9519,92.5812988,72.2584,101.307999
9520,95.0042038,70.7022018,101.889999
9521,93.9376984,72.1425018,101.595001
9522,97.218399,67.7730026,102.360001
9523,96.1196976,69.2287979,102.205002
9524,98.5531998,67.7481995,102.237999
9525,97.479599,69.1420975,102.294998
9526,96.4253006,70.5634995,102.196999
9527,95.3231964,72.0091019,101.920998
9528,97.8323975,70.4914017,102.302002
9529,96.7636032,71.876503,102.236
9530,78.8915024,74.8069992,98.3960037
9531,78.3481979,76.1653976,98.2684021
9532,78.5587997,77.0006027,98.3134995
9533,77.889801,78.1076965,98.1776962
9534,80.1732025,74.370903,98.6389008
9535,79.354599,75.7212982,98.4745026
9536,81.4129028,74.0138016,98.8956985
9537,80.5438995,75.3459015,98.7253036
9538,79.6902008,76.6689987,98.5680008
9539,78.8296967,77.9704971,98.4019012
9540,80.9009018,76.3637009,98.8455963
9541,80.0082016,77.6846008,98.6868973
9542,77.8122025,79.3511963,98.1989975
9543,77.2134018,80.7584991,98.1025009
9544,77.2136993,81.9138031,98.1351013
9545,76.8697968,82.9597015,98.0660019
9546,79.0827026,79.039299,98.5118027
9547,78.1875,80.4367981,98.3351974
9548,80.3286972,78.7542038,98.8255997
9549,79.4023972,80.1027985,98.6400986
9550,78.4833984,81.4653015,98.4428024
9551,77.6512985,82.7457962,98.2589035
9552,79.7210999,81.1704025,98.7582016
9553,78.8038025,82.4677963,98.5519028
9554,82.6621017,73.7556,99.1735001
9555,81.7789001,75.0575027,98.998703
9556,83.9831009,73.597702,99.4753036
9557,83.0416031,74.8656006,99.2825012
9558,82.1384964,76.1460037,99.1333008
9559,81.2453003,77.4393005,98.989502
9560,83.4514008,76.0266037,99.439003
9561,82.5052032,77.2826996,99.2941971
9562,85.2657013,73.566597,99.7611008
9563,84.3656998,74.7962036,99.581398
9564,86.4585037,73.5921021,100.023003
9565,85.5904007,74.8227997,99.8524017
9566,84.7216034,76.0365982,99.7265015
9567,83.8265991,77.2493973,99.6116028
9568,85.9005966,76.1006012,99.9925995
9569,85.0429001,77.3128967,99.8992996
9570,81.5775986,78.5626984,99.1420975
9571,80.6531982,79.8620987,98.9636002
9572,82.8918991,78.4731979,99.4738007
9573,81.9156036,79.7288971,99.2899017
9574,80.9648972,80.9979019,99.0827026
9575,80.0307007,82.2621002,98.8727036
9576,82.2771988,80.9356995,99.4288025
9577,81.2780991,82.1592026,99.2008972
9578,84.1593018,78.5184021,99.7866974
9579,83.2385025,79.7260971,99.6323013
9580,85.3307037,78.6166992,100.074997
9581,84.4496994,79.8237991,99.9419022
9582,83.5423965,81.0138016,99.7594986
9583,82.6052017,82.1841965,99.5565033
9584,84.7080002,81.1448975,100.064003
9585,83.8218002,82.3118973,99.8824005
9586,76.7061996,83.9389038,98.0217972
9587,76.1179962,85.1981964,97.8300018
9588,76.0764008,86.213501,97.7600021
9589,77.8860016,83.7328033,98.3320999
9590,76.9990997,84.983902,98.0848999
9591,79.0836029,83.5149994,98.6529999
9592,78.1204987,84.7717972,98.4072037
9593,77.1334,86.0345001,98.1011963
9594,78.3074036,85.8268967,98.4726028
9595,80.3159027,83.3778,98.9860001
9596,79.3346024,84.5948029,98.7547989
9597,81.6213989,83.3388977,99.342598
9598,80.5719986,84.5089035,99.106102
9599,79.5615997,85.6848984,98.8594971
9600,80.8551025,85.6423035,99.2548981
9601,82.9096985,83.4421005,99.6987991
9602,81.9272003,84.5419998,99.4989014
9603,84.0988007,83.5920029,100.036003
9604,83.2009964,84.7065964,99.8783035
9605,82.1837997,85.754097,99.669899
9606,83.5335007,86.0559998,100.122002
9607,87.6148987,73.6257019,100.261002
9608,86.7503967,74.8749008,100.099998
9609,88.8925018,73.6672974,100.529999
9610,87.9001007,74.921402,100.339996
9611,87.0417023,76.1701965,100.241997
9612,86.1909027,77.4003983,100.166
9613,88.3102036,76.2444992,100.532997
9614,87.3264999,77.4809036,100.427002
9615,90.2613983,73.6846008,100.827003
9616,89.3266983,74.9876022,100.667
9617,91.5762024,73.6334991,101.093002
9618,90.6155014,74.975502,100.947998
9619,89.6766968,76.2903976,100.852997
9620,88.7496033,77.5802994,100.777
9621,90.9826965,76.2643967,101.141998
9622,90.0267029,77.5973969,101.075996
9623,86.4578018,78.7205963,100.346001
9624,85.5867996,79.9452972,100.226997
9625,87.7146988,78.8292999,100.657997
9626,86.7065964,80.0599976,100.507004
9627,85.8242035,81.2815018,100.351997
9628,84.959198,82.4588013,100.190002
9629,87.0616989,81.4185028,100.685997
9630,86.0758972,82.5970001,100.502998
9631,89.0730972,78.9076004,100.995003
9632,88.1240997,80.1931992,100.876999
9633,90.364502,78.9101028,101.301003
9634,89.3905029,80.2386017,101.196999
9635,88.4318008,81.5246964,101.060997
9636,87.5035019,82.7528,100.924004
9637,89.7274017,81.5449982,101.419998
9638,88.782402,82.8146973,101.311996
9639,92.9261017,73.5372009,101.363998
9640,91.9477997,74.9100037,101.226997
9641,94.2919006,73.4156036,101.699997
9642,93.2993011,74.8079987,101.539001
9643,92.3202972,76.1899033,101.431999
9644,91.3440018,77.5582962,101.372002
9645,93.6738968,76.0854034,101.778
9646,92.6810989,77.4775009,101.696999
9647,95.7048035,73.2861023,102.029999
9648,94.674202,74.6869965,101.879997
9649,97.1899033,73.1625977,102.369003
9650,96.1026001,74.5656967,102.209999
9651,95.0746002,75.9689026,102.125999
9652,94.0451965,77.3703003,102.059998
9653,96.5399017,75.8542023,102.484001
9654,95.4654007,77.2574997,102.422997
9655,91.6882019,78.8587036,101.612
9656,90.7005997,80.2205963,101.527
9657,93.0372009,78.7665024,101.992996
9658,92.0416031,80.1499023,101.906998
9659,91.0604019,81.5024033,101.802002
9660,90.1043015,82.8078003,101.714996
9661,92.4189987,81.4132004,102.244003
9662,91.4453964,82.7475967,102.136002
9663,94.4365005,78.655899,102.389
9664,93.4115982,80.0457993,102.332001
9665,95.8724976,78.555603,102.752998
9666,94.8155975,79.9459,102.709999
9667,93.7929001,81.3216019,102.634003
9668,92.7702026,82.6746979,102.512001
9669,95.1533966,81.2636032,102.898003
9670,94.0867004,82.6312027,102.741997
9671,85.2293015,83.7347031,100.370003
9672,84.3924026,84.8308029,100.244003
9673,86.4106979,83.8759003,100.745003
9674,85.5128021,84.9503021,100.611
9675,84.7202988,85.8675003,100.478996
9676,85.7245026,86.1961975,100.853996
9677,87.8607025,84.0177002,101.209999
9678,86.9380035,85.1580963,101.095001
9679,89.1664963,84.0575027,101.630997
9680,88.2212982,85.262001,101.517998
9681,87.2577972,86.4317017,101.341003
9682,88.4913025,86.5430984,101.662003
9683,90.4814987,84.0400009,102.022003
9684,89.5017014,85.3022995,101.883003
9685,91.7734985,83.998497,102.362999
9686,90.751297,85.3070984,102.160004
9687,89.6921005,86.6044998,101.887001
9688,90.8695984,86.6341019,102.053001
9689,93.0337982,83.9744034,102.563004
9690,91.9542999,85.3069992,102.337997
9691,94.2897034,83.9758987,102.669998
9692,93.1791992,85.3128967,102.453003
9693,92.0388031,86.6483994,102.181999
9694,93.2434998,86.6579971,102.311996
9695,104.016998,51.5287018,97.8451004
9696,103.021004,52.8367004,98.5270004
9697,105.575996,51.4623985,98.1309967
9698,104.558998,52.7523003,98.8251038
9699,103.544998,54.0620995,99.4653015
9700,102.477997,55.4264984,99.9250031
9701,105.086998,54.0026016,99.7650986
9702,104.045998,55.3212013,100.337997
9703,107.167999,51.4410019,98.4310989
9704,106.124001,52.712101,99.1187973
9705,108.75,51.464901,98.770401
9706,107.714996,52.7123985,99.4625015
9707,106.654999,53.9915009,100.065002
9708,105.600998,55.2829018,100.661003
9709,108.230003,54.0180016,100.439003
9710,107.153,55.303299,100.971001
9711,102.945,56.6952019,100.695999
9712,101.901001,58.0511017,101.083
9713,104.531998,56.6043015,101.143997
9714,103.445999,57.9553986,101.490997
9715,102.449997,59.2719002,101.952003
9716,101.371002,60.6581001,102.146004
9717,104.000999,59.1973,102.367996
9718,102.863998,60.5890007,102.481003
9719,106.108002,56.5830994,101.515999
9720,105.033997,57.8913002,101.938004
9721,107.642998,56.6325989,101.846001
9722,106.613998,57.8903999,102.358002
9723,105.509003,59.2112999,102.638
9724,104.253998,60.6395988,102.536003
9725,106.901001,59.3442001,102.697998
9726,105.650002,60.7453003,102.595001
9727,110.346001,51.5368996,99.1229019
9728,109.304001,52.7582016,99.8424988
9729,111.945,51.6623001,99.4412994
9730,110.898003,52.860199,100.195999
9731,109.824997,54.0912018,100.838997
9732,108.723999,55.3604012,101.357002
9733,111.410004,54.2270012,101.178001
9734,110.313004,55.4664001,101.751999
9735,113.507004,51.8460999,99.6957016
9736,112.474998,53.0223999,100.487999
9737,115.045998,52.0886993,99.8890991
9738,114.011002,53.2439995,100.709999
9739,112.954002,54.4269981,101.436996
9740,111.875,55.6408005,102.060997
9741,114.472,54.6870003,101.632004
9742,113.390999,55.8792,102.285004
9743,109.207001,56.7244987,102.227997
9744,108.156998,57.9622002,102.731003
9745,110.777,56.8716011,102.583
9746,109.611,58.1512985,102.874001
9747,108.303001,59.5345001,102.764
9748,107.035004,60.9117012,102.658997
9749,109.723999,59.7727013,102.836998
9750,108.436996,61.132,102.730003
9751,112.297997,57.0891991,102.838997
9752,111.044998,58.4061012,102.945
9753,113.794998,57.3664017,103.033997
9754,112.466003,58.7060013,103.002998
9755,111.140999,60.0564003,102.904999
9756,109.852997,61.3989983,102.805
9757,112.555,60.3883018,102.956001
9758,111.258003,61.712101,102.865997
9759,101.666,62.0401993,102.382004
9760,100.504997,63.4878006,102.296997
9761,103.035004,62.0710983,102.434998
9762,101.852997,63.5029984,102.349998
9763,100.711998,64.9300995,102.287003
9764,99.6122971,66.3462982,102.252998
9765,102.063004,64.966301,102.343002
9766,100.943001,66.3671036,102.305
9767,104.426003,62.1498985,102.492996
9768,103.224998,63.5584984,102.406998
9769,105.802002,62.2893982,102.556
9770,104.602997,63.6694984,102.468002
9771,103.434998,65.0502014,102.402
9772,102.294998,66.4276962,102.362999
9773,104.793999,65.1959991,102.467003
9774,103.654999,66.5446014,102.425003
9775,99.8640976,67.7578964,102.288002
9776,98.8262024,69.1348038,102.285004
9777,101.195999,67.7994995,102.343002
9778,100.138,69.1615982,102.335999
9779,99.1261978,70.5070038,102.350998
9780,98.1682968,71.8268967,102.410004
9781,100.439003,70.5535965,102.403999
9782,99.4634018,71.8579025,102.459999
9783,102.547997,67.8887024,102.402
9784,101.471001,69.2274017,102.392998
9785,103.889999,68.0410995,102.467003
9786,102.810997,69.3497009,102.454002
9787,101.769997,70.6474991,102.461998
9788,100.777,71.9272995,102.514999
9789,103.095001,70.8059006,102.526001
9790,102.098999,72.0534973,102.574997
9791,107.185997,62.4887009,102.625
9792,105.972,63.843399,102.535004
9793,108.589996,62.737999,102.700996
9794,107.357002,64.0736008,102.609001
9795,106.162003,65.4041977,102.538002
9796,105.007004,66.7259979,102.492996
9797,107.547997,65.6644974,102.616997
9798,106.374001,66.9664993,102.569
9799,109.990997,63.0339012,102.772003
9800,108.757004,64.3522034,102.688004
9801,111.389,63.3788986,102.825996
9802,110.146004,64.6776962,102.750999
9803,108.933998,65.9726028,102.691002
9804,107.755997,67.257103,102.649002
9805,110.316002,66.3305969,102.746002
9806,109.129997,67.5951996,102.713997
9807,105.238998,68.2584,102.538002
9808,104.144997,69.5391006,102.521004
9809,106.607002,68.530098,102.617996
9810,105.494003,69.7897034,102.597
9811,104.427002,71.0317001,102.596001
9812,103.417,72.2488022,102.640999
9813,105.776001,71.3141022,102.676003
9814,104.749001,72.5080032,102.716003
9815,107.974998,68.8507004,102.692001
9816,106.858002,70.0923004,102.677002
9817,109.339996,69.2220993,102.747002
9818,108.213997,70.4436035,102.740997
9819,107.127998,71.6467972,102.749001
9820,106.096001,72.8209991,102.795998
9821,108.474998,72.0309982,102.802002
9822,107.436996,73.1836014,102.859001
9823,116.567001,52.3916016,100.050003
9824,115.530998,53.5252991,100.885002
9825,118.061996,52.7526016,100.218002
9826,117.030998,53.865799,101.049004
9827,115.973999,55.0060005,101.802002
9828,114.891998,56.1775017,102.464996
9829,117.453003,55.3820992,101.987999
9830,116.378998,56.5311012,102.652
9831,119.539001,53.1643982,100.416
9832,118.505997,54.2612991,101.241997
9833,121.001999,53.6226006,100.639
9834,119.963997,54.7069016,101.456001
9835,118.907997,55.8123016,102.197998
9836,117.837997,56.9416008,102.864998
9837,120.345001,56.2918015,102.425003
9838,119.266998,57.4099998,103.075996
9839,115.250999,57.7184982,103.150002
9840,113.885002,59.0583992,103.046997
9841,116.639999,58.1543999,103.191002
9842,115.281998,59.4704018,103.084999
9843,113.956001,60.7767982,102.997002
9844,112.658997,62.0786018,102.911003
9845,115.324997,61.2286987,103.041
9846,114.037003,62.5056,102.950996
9847,117.995003,58.6507988,103.236
9848,116.641998,59.9454002,103.133003
9849,119.320999,59.2030983,103.278999
9850,117.971001,60.4794006,103.18
9851,116.657997,61.7425003,103.088997
9852,115.376999,62.9970016,103.000999
9853,117.959,62.3134995,103.136002
9854,116.682999,63.5486984,103.050003
9855,122.449997,54.1273994,100.884003
9856,121.407997,55.1987991,101.694
9857,123.841003,54.6866989,101.108002
9858,122.804001,55.7486,101.906998
9859,121.737999,56.8348007,102.614998
9860,120.644997,57.9466019,103.235001
9861,123.029999,57.4585991,102.690002
9862,121.941002,58.5611992,103.295998
9863,125.135002,55.3222008,101.220001
9864,124.097,56.3797989,102.000999
9865,126.388,56.0195999,101.244003
9866,125.323997,57.0751991,102.016998
9867,124.242996,58.1460991,102.699997
9868,123.155998,59.2439003,103.290001
9869,125.439003,58.8777008,102.68
9870,124.320999,59.9785995,103.247002
9871,120.615997,59.8097,103.320999
9872,119.269997,61.0686989,103.223
9873,121.862,60.4646988,103.364998
9874,120.528999,61.709301,103.267998
9875,119.227997,62.9389,103.18
9876,117.958,64.1564026,103.095001
9877,120.446999,63.6132011,103.226997
9878,119.190002,64.8158035,103.141998
9879,123.058998,61.1655998,103.408997
9880,121.736,62.3983994,103.315002
9881,124.247002,61.9014015,103.453003
9882,122.908997,63.1300011,103.361
9883,121.613998,64.3336029,103.275002
9884,120.369003,65.5239029,103.191002
9885,122.769997,65.0875015,103.321999
9886,121.512001,66.2743988,103.238998
9887,112.772003,63.7813988,102.867996
9888,111.530998,65.0575027,102.799004
9889,114.122002,64.2483978,102.914001
9890,112.890999,65.4988022,102.839996
9891,111.681,66.7470016,102.790001
9892,110.497002,67.9887009,102.761002
9893,113.012001,67.2288971,102.836998
9894,111.837997,68.4447021,102.803001
9895,115.434998,64.7789001,102.964996
9896,114.211998,66.0056992,102.891998
9897,116.712997,65.3675003,103.013
9898,115.496002,66.5744019,102.943001
9899,114.304001,67.7758026,102.889
9900,113.139,68.9673004,102.855003
9901,115.559998,68.382103,102.939003
9902,114.401001,69.553299,102.905998
9903,110.686996,69.6527023,102.789001
9904,109.564003,70.8507004,102.787003
9905,111.999001,70.1498032,102.834999
9906,110.885002,71.3211975,102.825996
9907,109.804001,72.4753036,102.842003
9908,108.769997,73.6029968,102.903
9909,111.095001,72.9870987,102.887001
9910,110.072998,74.0864029,102.940002
9911,113.268997,70.7134018,102.887001
9912,112.165001,71.8599014,102.876999
9913,114.500999,71.3376007,102.935997
9914,113.403999,72.4630966,102.927002
9915,112.344002,73.5669022,102.935997
9916,111.334,74.6392975,102.988998
9917,113.552002,74.2083969,102.984001
9918,112.551003,75.2583008,103.037003
9919,117.958,66.0111008,103.058998
9920,116.748001,67.1998978,102.990997
9921,119.150002,66.7036972,103.108002
9922,117.954002,67.8770981,103.039001
9923,116.779999,69.0435028,102.986
9924,115.627998,70.1968994,102.954002
9925,117.945999,69.754303,103.037003
9926,116.808998,70.8923035,103.002998
9927,120.290001,67.4428024,103.157997
9928,119.107002,68.6035004,103.089996
9929,121.415001,68.2141037,103.207001
9930,120.222,69.3722992,103.139999
9931,119.058998,70.5121002,103.087997
9932,117.933998,71.6371994,103.054001
9933,120.152,71.3005981,103.138
9934,119.017998,72.4244995,103.103996
9935,115.694,72.0173035,102.983002
9936,114.605003,73.1248016,102.973
9937,116.833,72.7466965,103.031998
9938,115.759003,73.8387985,103.019997
9939,114.720001,74.9060974,103.028
9940,113.728996,75.9365997,103.082001
9941,115.831001,75.6535034,103.075996
9942,114.857002,76.6672974,103.126999
9943,117.917,73.5233002,103.083
9944,116.856003,74.6023026,103.07
9945,118.976997,74.3294983,103.132004
9946,117.910004,75.4083023,103.119003
9947,116.886002,76.4484024,103.125999
9948,115.927002,77.4480972,103.175003
9949,117.915001,77.2721024,103.172997
9950,116.952003,78.2712021,103.222
9951,98.536499,73.1404037,102.565002
9952,97.5874023,74.4598007,102.613998
9953,99.8326035,73.1896973,102.614998
9954,98.9168015,74.4634018,102.772003
9955,97.9537964,75.7863007,102.862999
9956,96.9115982,77.1688004,102.803001
9957,99.2826004,75.8085022,103.022003
9958,98.297699,77.1317978,103.125
9959,101.146004,73.2860031,102.669998
9960,100.211998,74.5361023,102.82
9961,102.455002,73.4477997,102.731003
9962,101.514999,74.6656036,102.874001
9963,100.572998,75.9103012,103.068001
9964,99.6268005,77.1756973,103.293999
9965,101.862,76.078598,103.119003
9966,100.905998,77.3126984,103.335999
9967,97.2537003,78.5028992,103.096001
9968,96.2061996,79.8843994,103.027
9969,98.5858002,78.5159988,103.307999
9970,97.5158005,79.8884964,103.219002
9971,96.4430008,81.2639008,103.067001
9972,95.3728027,82.6292038,102.875999
9973,97.7123032,81.3100967,103.166
9974,96.6372986,82.6622009,102.978996
9975,99.8811035,78.6066971,103.410004
9976,98.7951965,79.9552002,103.318001
9977,101.169998,78.7689972,103.5
9978,100.081001,80.0805969,103.413002
9979,98.9935989,81.4024963,103.268997
9980,97.9225006,82.7238007,103.094002
9981,100.282997,81.558197,103.388
9982,99.2182999,82.8367996,103.221001
9983,103.771004,73.6794968,102.800003
9984,102.817001,74.8662033,102.933998
9985,105.103996,73.9703979,102.876999
9986,104.132004,75.1334,103.003998
9987,103.157997,76.3195038,103.178001
9988,102.184998,77.5226974,103.385002
9989,104.471001,76.6215973,103.247002
9990,103.476997,77.8019028,103.444
